콘텐츠 아이디2 (CID),제목,1단계 분류코드,2단계 분류코드,캐치프레이즈,지역 (시_도),지역 (시_군_구),cluster
130519,울산동부도서관,A02,A0206,지역정보 문화센터로 다양한 정보를 제공하는 도서관,울산,동구,1
2822473,기박산성 의병 역사공원,A02,A0202,"지역 내 관광자원과 연계한 콘텐츠 활용 및 관광 인프라 구축, 관문성(기박산성)의 역사적 가치 및 활용에 대한 인식 제고",울산,북구,1
300745,도솔암(울산),A02,A0201,중생교화와 보살의 수행처 역할을 위해 노력하는 사찰,울산,북구,1
2509920,울산중구생활문화센터,A02,A0203,주민들의 위한 문화생활과 창작공간,울산,중구,1
1747340,울주문화예술회관,A02,A0206,주민들의 문화적 향유기회를 충족시키기 위해 노력하는 곳,울산,울주군,1
2871570,구영공원,A02,A0202,주민들을 위한 여가선용과 휴식공간으로 조성된 공원,울산,울주군,1
1954051,언양향교,A02,A0201,조선조 세종때 처음 건립된 향교,울산,울주군,1
2777956,솔개공원,A02,A0202,제주도 느낌의 해안공원,울산,울주군,1
2502569,약사동 제방유적전시관,A02,A0206,제방유적과 과거 신라 백성들의 생활을 엿볼 수 있는 곳,울산,중구,2
2638480,울산안전체험관,A02,A0203,재난 위기상황을 극복하는 방법을 배우는 곳,울산,북구,1
2502631,태화루,A02,A0201,자장대사가 태화사를 세울 때 함께 건축한 누각,울산,중구,1
2460431,자동차부품기술연구소 모토웰,A02,A0204,자동차 도시 울산을 만드는 힘,울산,북구,1
485735,해남사,A02,A0201,유소 깊은 포교 도량,울산,중구,1
130394,울주문화원,A02,A0206,울주의 역사와 전통을 보존하고 계승하는 문화원,울산,울주군,1
2822920,울주민속박물관,A02,A0206,울주 역사와 문화 탐방,울산,울주군,1
2775339,엠마오길(협동조합 엠마오),A02,A0203,울주 관광두레 주민여행사,울산,울주군,1
2612976,울산대교 전망대,A02,A0205,울산이 한눈에 보이는 랜드마크,울산,동구,1
2502612,울산동헌 및 내아,A02,A0201,울산의 수령이 공무를 처리하던 건물,울산,중구,1
127644,울산대공원,A02,A0202,울산의 문화를 그대로 느낄 수 있는 울산대공원,울산,남구,2
130524,울산문화예술회관,A02,A0206,울산의 대표 문화예술공간,울산,남구,1
1556541,울산박물관,A02,A0206,울산의 과거와 현재,울산,남구,1
2509933,울산 큰애기하우스,A02,A0203,울산을 방문하는 관광객들의 휴식공간,울산,중구,1
128188,울산향교,A02,A0201,울산에서 떠나는 역사관광,울산,중구,1
1955841,학산서원,A02,A0201,울산박씨 조상들의 얼이 담긴 곳,울산,중구,1
130523,가족문화센터,A02,A0203,울산광역시민의 생활문화 및 여가 선용공간,울산,남구,1
2783721,문수산전망대,A02,A0205,울산광역시 울주군 청량읍 율리와 범서읍 천상리에 걸쳐 있는 산,울산,울주군,1
2714152,울산전시컨벤션센터,A02,A0206,울산광역시 대규모 복합비즈니스 공간 ,울산,울주군,1
1393725,주전봉수대,A02,A0201,울산광역시 기념물,울산,동구,1
2530538,울산 소리체험관,A02,A0203,울산 소리 잔향의 풍경,울산,동구,1
130396,울산 남구문화원,A02,A0206,울산 남구의 전통과 역사를 보존하고 발전시키는 문화원,울산,남구,1
2871593,선바위공원,A02,A0202,울산 12경 중 하나인 선바위가 있는 공원,울산,울주군,1
2610508,드라마하우스,A02,A0203,우리나라에서 태양이 가장 먼저 떠오르는 울산 간절곶 북쪽에 자리한 서양식 저택,울산,울주군,0
2775336,와나스타(울주에서 치유하다),A02,A0203,요가와 명상을 체험할 수 있는 숲 속 힐링 장소,울산,울주군,2
128208,외고산 옹기마을,A02,A0204,옹기종기,울산,울주군,1
1955825,용연서원,A02,A0201,옛 서원 공간,울산,남구,1
2502349,울산 문화의거리,A02,A0203,예술가들의 혼이 담긴 문화거리,울산,중구,1
322875,신흥사(울산),A02,A0201,역사와 전통이 있는 사찰,울산,북구,1
1955821,반구서원,A02,A0201,역사가 담긴 곳,울산,울주군,1
1284446,울산대곡박물관,A02,A0206,언양문화권 역사 문화를 보존하고 발전시키는 곳,울산,울주군,1
2754494,무지개놀이터,A02,A0203,어린이의 하루가 행복으로 가득 차오르는 경험,울산,남구,1
2788428,덕신소공원,A02,A0202,야외무대를 갖추고 있어 다양한 공연을 즐길 수 있다,울산,울주군,2
128183,치산서원,A02,A0201,애환이 담긴 공간,울산,울주군,1
130162,현대자동차 문화회관,A02,A0203,안녕하세요,울산,북구,1
2754452,박제상유적지,A02,A0201,아이들과 함께 역사의 현장을 체험하다,울산,울주군,1
127886,한방테마파크 초락당,A02,A0202,시골집에 온듯 소박하고 배려가 있는 휴식공간,울산,울주군,1
128184,울주 대곡리 반구대 암각화,A02,A0201,시간의 강을 건너,울산,울주군,1
2872004,달천철장유적공원,A02,A0202,쉬어가기 좋은 울산 북구 달천철장 유적공원,울산,북구,1
2502643,함월루,A02,A0205,숨겨진 울산 야경 명소,울산,중구,1
2850158,복순도가,A02,A0204,손으로 직접 빚은 순수 생막걸리,울산,울주군,1
2460356,한주소금,A02,A0204,소비자들의 안전하고 깨끗한 식단을 위한 노력,울산,남구,1
2996440,반구대의 고요한 밤,A02,A0203,세계 유일 1억 년의 문화 역사 공간에서 풍부한 문화해설과 함께하는 트래킹,울산,울주군,1
1955823,석계서원,A02,A0201,선현들의 학문과 덕행을 추모하던 공간,울산,울주군,1
128191,울주 천전리 각석,A02,A0201,석기시대 이후 조각·그림·명문 등이 새겨진 암각화,울산,울주군,1
2794700,울산큰애기집,A02,A0206,"생명의 터전, 섬진강의 강과 역사, 강과 생명",울산,중구,1
1771073,울산문화방송 방송직업 체험 교육 Play-M,A02,A0203,상설 미디어 체험 파크,울산,중구,1
2555756,국립대운산치유의숲,A02,A0202,산림의 다양한 요소를 활용할 수 있도록 조성한 산림복지시설,울산,울주군,2
2822414,강동사랑길,A02,A0203,"산과 들, 바다를 모두 만끽 할 수 있는 사랑을 간직한 7가지 녹색명품길",울산,북구,2
1824216,선암호수공원,A02,A0202,사람과 자연이 공존하는 곳,울산,남구,1
130649,장생포 고래박물관,A02,A0206,"사라져가는 포경유물을 수집, 보존·전시하고 고래와 관련된 각종 정보를 알 수 있는 장생포 고래박물관",울산,남구,2
128194,울산 태화사지 십이지상 사리탑,A02,A0205,보물,울산,남구,1
2778109,울산애견공원,A02,A0202,반려동물이 마음껏 뛰어놀기 좋은 공원,울산,남구,1
2717813,애니언파크(울산 반려동물 문화센터),A02,A0202,반려동물과 함께 오감만족 즐기는 여행,울산,북구,1
2871546,간절곶소망우체통,A02,A0205,반드시 사진을 찍어야 하는 명물 소망우체통,울산,울주군,1
2605809,태화강동굴피아,A02,A0203,문화체험공간으로 탈바꿈한 일제강점기 인공동굴,울산,남구,1
2507820,큐빅광장,A02,A0206,문화를 시각적으로 실현하다,울산,중구,1
2754498,정광사,A02,A0201,메타세쿼이아 가로수길과 꽃무릇이 아름다운 곳,울산,남구,1
298348,내원암(울산),A02,A0201,맑은 계곡물과 산세가 아름다운 사찰,울산,울주군,1
2794725,맨발의청춘길,A02,A0203,동화 댐을 활용한 자연 친화적 체험테마공원,울산,중구,1
2002486,울산대공원 동물원,A02,A0202,동물과 자연을 사랑하는 아름다운 마음을 배우는 곳,울산,남구,1
128185,서생포왜성,A02,A0201,돌로쌓은 전형적인 일본식 성,울산,울주군,1
2675086,송정 박상진호수공원,A02,A0202,도심 속 친환경 친수공간,울산,북구,1
2783743,정토사(울산),A02,A0201,도심 속 사찰,울산,남구,1
2784124,공룡발자국공원,A02,A0202,도심 속 공룡 화석,울산,중구,1
347231,월봉사(울산),A02,A0201,대한불교조계종 제15교구 본사 통도사의 말사,울산,동구,1
128211,학성공원,A02,A0202,'대한 봄이 그리워 다시 찾아옵니다',울산,중구,1
2783747,송운사,A02,A0201,대웅전이 거대한 석굴 속에 위치한 국내 유일의 사찰,울산,울주군,1
2728939,대왕암공원 출렁다리,A02,A0205,대왕암의 비경을 스릴있게 즐기다!,울산,동구,1
127012,등억온천단지,A02,A0202,대규모의 온천 단지,울산,울주군,1
2674942,영남알프스 복합웰컴센터,A02,A0203,"다양한 체험의 장소, 영남알프스 복합웰컴센터",울산,울주군,1
126184,석남사(울산),A02,A0201,늘 열려있는 휴식처,울산,울주군,1
2778200,당사해양낚시공원,A02,A0202,낚시를 좋아하는 사람이라면 한 번쯤 꼭 와봐야 할 곳,울산,북구,1
1624227,강동 해수온천,A02,A0202,국내 최초의 요오드 온천,울산,북구,1
2381176,장생포 고래문화마을,A02,A0203,국내 유일의 고래 테마 문화관광 시설,울산,남구,1
304689,동축사,A02,A0201,고즈넉한 사찰,울산,동구,1
2754480,고래생태체험관,A02,A0206,고래 관련 전통문화의 보존과 해양생태 문화체험의 기반을 조성하다,울산,남구,1
2754455,언양읍성,A02,A0201,"경주, 울산, 밀양, 양산의 교통 중심지",울산,울주군,1
2502653,울산 경상좌도병영성,A02,A0201,경상좌도 병마도절제사영의 주둔지,울산,중구,1
1935346,언양성당 성지,A02,A0201,경상남도 지역 천주교 신앙의 출발지,울산,울주군,1
128210,발리온천,A02,A0202,가족온천을 즐길 수 있는 발리  천,울산,울주군,2
2784343,불고기 팜 농어촌 테마공원,A02,A0204,가족 나들이하기 좋은 복합휴양공간,울산,울주군,1
2554251,울산MBC,A02,A0204,TV속 미지의 공간으로 가볼까?,울산,중구,1
2638479,장생포 모노레일,A02,A0203," 장생포 앞바다, 고래문화마을, 울산대교 등을 한눈에 조망하는 곳",울산,남구,1
337556,옥천암(울산),A02,A0201, 무룡산에 자리잡은 신비로운 사찰,울산,북구,0
1624264,박상진의사 생가,A02,A0201, 독립운동가 박상진의사가 살았던 집,울산,북구,1
2741527,작천정별빛야영장,A03,A0302,홍류 폭포와 간월폭포에서 발원한 맑고 깨끗한 계곡,울산,울주군,1
2741542,입화산참살이숲제2오토캠핑장,A03,A0302,푸르른 자연을 만끽하며 캠핑을 즐기다 ,울산,중구,1
2948546,태화강 SUP,A03,A0301,태화강과 주변 경관을 패들보드와 함께 즐길 수 있고 남녀불문 나이에 관계없이 간단한 교육을 통해 누구나 쉽게 이용 가능한 스포츠,울산,남구,2
2743870,아트앤오토캠핑장,A03,A0302,청정자연의 혜택을 누리는 자연 친화적인 캠핑장,울산,울주군,1
2730148,태화연오토캠핑장,A03,A0302,척과천 야외 물놀이장이 인접해 있어 관광시설 견학과 문화시설 체험을 연계하여 캠핑을 즐길 수 있는 곳,울산,중구,2
2734302,해오름캠핑장,A03,A0302,자연을 만끽하고 싶은 캠퍼들을 위한 곳,울산,울주군,1
2605817,태화강 국가정원 십리대숲 (은하수길),A03,A0302,은하수가 흐르는 대나무 숲 정원,울산,중구,1
131718,울산 문수축구경기장,A03,A0302,울산에 있는 축구경기장,울산,남구,1
1624467,울산종합운동장,A03,A0302,울산 축구의 산실!  울산 유일의 공공 체육시설,울산,중구,1
2741539,입화산참살이숲야영장,A03,A0302,울산 중구에 위치한 도심 속 캠핑장,울산,중구,1
2675069,장생옛길& 장생포 둘레길,A03,A0302,옛 장생포의 정취를 느끼며 걸어보자 !,울산,남구,1
2747614,더캠프,A03,A0302,영남알프스의 중심 산군,울산,울주군,1
2740994,울산시 힐링캠프,A03,A0302,소나무 숲이 울창한 최적의 힐링 장소,울산,울주군,1
2729342,들살이오토캠핑장,A03,A0302,산과 강이 어우러진 캠핌장,울산,울주군,1
131084,주전항. 정자항. 당사항,A03,A0303,빼어난 절경을 자랑하는 곳,울산,동구,1
2739396,캠핑월드,A03,A0302,맑은 공기를 맡으며 캠핑을,울산,울주군,1
2908242,주전패밀리캠핑장,A03,A0302,동해의 멋진 풍광이 펼쳐지는 곳,울산,동구,1
2734311,등억알프스야영장,A03,A0302,도심에서 벗어나 자연 속 힐링타임 ,울산,울주군,1
1824411,솔마루길,A03,A0302,도심 속 60리 명품 녹색길,울산,남구,1
2729611,천리안캠프힐,A03,A0302,단풍이 장관을 이루는 캠핑장,울산,울주군,1
2792597,힐링빌리지 (팜핑레이크 캠핑장),A03,A0302,거대한 규모의 깨끗하고 수준 높은 편의시설이 있는 곳,울산,울주군,1
2749851,달곡캠프,A03,A0302,10개의 사이트가 있는 작고 아담한 캠핑장,울산,북구,1
2502579,동천 야외물놀이장,A03,A0303, 여름철 도심속 피서지,울산,중구,1
128818,민머루해변,A01,A0101,휴양하며 갯벌체험도 즐길 수 있는 민머루 해수욕장,인천,강화군,2
2768074,창후리선착장,A01,A0101,화려한 풍광을 자아내는 오송호수공원,인천,강화군,1
2496314,승봉도,A01,A0101,호젓한 섬의 분위기에 마음까지 편해지는 섬,인천,옹진군,1
126801,소이작도,A01,A0101,해적이 은거한 섬,인천,옹진군,1
126797,무의도,A01,A0101,해안절벽과 기암괴석의 자연경관이 뛰어난 무의도,인천,중구,1
127694,소청도,A01,A0101,해안선을 따라 기암괴석을 볼 수 있고 바다낚시가 가능한 섬,인천,옹진군,2
128005,장봉도,A01,A0101,해식애가 발달해 절경을 이루는 곳,인천,옹진군,1
750936,삼산저수지,A01,A0101,해수욕장 인근의 저수지,인천,강화군,1
264616,수기해변,A01,A0101,한산하고 조용한 해변에서 가족과 함께 캠핑하기 좋은 곳,인천,옹진군,1
125502,강화도,A01,A0101,한국에서 다섯 번째로 큰 섬,인천,강화군,1
2767529,문학산,A01,A0101,학이 날개를 펴고 앉은 것 같은 곳,인천,미추홀구,1
2768083,목섬,A01,A0101,하루에 두 번 바닷길이 열리는 선재도의 작은 섬,인천,옹진군,1
2768199,낭하리해변,A01,A0101,하루에 두 번 바닷길이 열리는 곳,인천,옹진군,1
1908591,오읍약수터,A01,A0101,하늘에서 내려주었다는 약수,인천,강화군,1
126700,대이작도,A01,A0101,풍경이 아름다운 섬,인천,옹진군,1
973055,교동도(강화),A01,A0101,평화와 통일을 꿈꾸는 교동도,인천,강화군,1
1114802,계양산 산림욕장,A01,A0101,편안하고 근사한 계양산 산림욕장,인천,계양구,1
2020690,소래포구,A01,A0101,펄떡이는 생의 한가운데,인천,남동구,1
129128,팔미도등대,A01,A0101,팔미도에 우뚝 솟아 있는 선박 지킴이,인천,중구,1
2664741,대청도 농여해변,A01,A0101,티없이 맑고 깨끗한 해안가와 푸른 파도가 인상적인 해수욕장,인천,옹진군,1
